ID,TITLE,AUTHOR,IMAGE_URL,YEAR,PUBLISHER_ID
0446605484,Roses Are Red (Alex Cross Novels),James Patterson,http://images.amazon.com/images/P/0446605484.01.LZZZZZZZ.jpg,2001,171
0446610399,The Rescue,Nicholas Sparks,http://images.amazon.com/images/P/0446610399.01.LZZZZZZZ.jpg,2001,1020
0449006522,Manhattan Hunt Club,JOHN SAUL,http://images.amazon.com/images/P/0449006522.01.LZZZZZZZ.jpg,2002,1181
0449911004,Patty Jane's House of Curl (Ballantine Reader's Circle),LORNA LANDVIK,http://images.amazon.com/images/P/0449911004.01.LZZZZZZZ.jpg,1996,1181
0451162072,Pet Sematary,Stephen King,http://images.amazon.com/images/P/0451162072.01.LZZZZZZZ.jpg,1994,484
0452282152,Girl with a Pearl Earring,Tracy Chevalier,http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg,2001,168
0553580388,The Patient,Michael Palmer,http://images.amazon.com/images/P/0553580388.01.LZZZZZZZ.jpg,2001,1017
0671023616,Postmortem (Kay Scarpetta Mysteries (Paperback)),Patricia Cornwell,http://images.amazon.com/images/P/0671023616.01.LZZZZZZZ.jpg,1998,323
0671027387,Deception Point,Dan Brown,http://images.amazon.com/images/P/0671027387.01.LZZZZZZZ.jpg,2002,323
0020437501,Rosie'S Walk,Pat Hutchins,http://images.amazon.com/images/P/0020437501.01.LZZZZZZZ.jpg,1971,14
0198320264,Julius Caesar (Oxford School Shakespeare),William Shakespeare,http://images.amazon.com/images/P/0198320264.01.LZZZZZZZ.jpg,2001,317
0451527747,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,http://images.amazon.com/images/P/0451527747.01.LZZZZZZZ.jpg,2000,855
0671867113,Moonlight Becomes You,Mary Higgins Clark,http://images.amazon.com/images/P/0671867113.01.LZZZZZZZ.jpg,1997,323
0812504208,The Adventures of Tom Sawyer,Mark Twain,http://images.amazon.com/images/P/0812504208.01.LZZZZZZZ.jpg,1989,496
0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,http://images.amazon.com/images/P/0060173289.01.LZZZZZZZ.jpg,1996,1196
0060973897,Lakota Woman,Dog Mary Crow,http://images.amazon.com/images/P/0060973897.01.LZZZZZZZ.jpg,1991,1021
006101351X,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,http://images.amazon.com/images/P/006101351X.01.LZZZZZZZ.jpg,1998,172
0316666343,The Lovely Bones: A Novel,Alice Sebold,http://images.amazon.com/images/P/0316666343.01.LZZZZZZZ.jpg,2002,844
0440224675,Hannibal,Thomas Harris,http://images.amazon.com/images/P/0440224675.01.LZZZZZZZ.jpg,2000,1190
0449002632,London : The Novel,EDWARD RUTHERFURD,http://images.amazon.com/images/P/0449002632.01.LZZZZZZZ.jpg,1998,670
0452279690,Cavedweller,Dorothy Allison,http://images.amazon.com/images/P/0452279690.01.LZZZZZZZ.jpg,1999,168
0553569058,The Robber Bride,Margaret Atwood,http://images.amazon.com/images/P/0553569058.01.LZZZZZZZ.jpg,1995,499
0679427430,Wouldn't Take Nothing for My Journey Now,MAYA ANGELOU,http://images.amazon.com/images/P/0679427430.01.LZZZZZZZ.jpg,1993,328
0940322978,Mawrdew Czgowchwz (New York Review Books Classics),James McCourt,http://images.amazon.com/images/P/0940322978.01.LZZZZZZZ.jpg,2002,332
1573225126,Prozac Nation: Young and Depressed in America : A Memoir,Elizabeth Wurtzel,http://images.amazon.com/images/P/1573225126.01.LZZZZZZZ.jpg,1997,852
1579651658,The Journey From Here,Bill Bradley,http://images.amazon.com/images/P/1579651658.01.LZZZZZZZ.jpg,2000,671
1878424319,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,http://images.amazon.com/images/P/1878424319.01.LZZZZZZZ.jpg,1997,672
8401351421,El desarrollo de Leonardo da Vinci (Biografías y memorias),Luis Racionero,http://images.amazon.com/images/P/8401351421.01.LZZZZZZZ.jpg,1986,1028
8423324311,Gastronomia divina (L'áncora),Eugeni Perea Simón,http://images.amazon.com/images/P/8423324311.01.LZZZZZZZ.jpg,1994,1029
8427007450,Desaparecido: LA Autentica Historia De LA Ejecucion De Charles Horman,Thomas Hauser,http://images.amazon.com/images/P/8427007450.01.LZZZZZZZ.jpg,1982,1030
8429734996,Hotel Europa (El Balancí),Vicenç Villatoro,http://images.amazon.com/images/P/8429734996.01.LZZZZZZZ.jpg,1992,673
8429736131,La dona dels ulls de pluja: Barcelona anys 90 (El Balancí),Víctor Mora,http://images.amazon.com/images/P/8429736131.01.LZZZZZZZ.jpg,1993,673
8440616252,El paraíso (Tiempos modernos),Elena Castedo,http://images.amazon.com/images/P/8440616252.01.LZZZZZZZ.jpg,1991,15
8472224260,Negra i consentida (Col¨lecció El Mirall),Ofèlia Dracs,http://images.amazon.com/images/P/8472224260.01.LZZZZZZZ.jpg,1983,1197
8472227421,Essa efa (Col¨lecció El Mirall i el temps),Ofèlia Dracs,http://images.amazon.com/images/P/8472227421.01.LZZZZZZZ.jpg,1985,1198
8474103347,Espurnes de sang (La Negra),Antoni Serra,http://images.amazon.com/images/P/8474103347.01.LZZZZZZZ.jpg,1987,500
8475960936,Les llengües d'Africa (Biblioteca universal Empúries),M. Carme Junyent,http://images.amazon.com/images/P/8475960936.01.LZZZZZZZ.jpg,1986,1199
8477830029,Trànsit (Area contemporània),Jaume Capó,http://images.amazon.com/images/P/8477830029.01.LZZZZZZZ.jpg,1987,173
8478091246,L'home del sac,Màrius Serra,http://images.amazon.com/images/P/8478091246.01.LZZZZZZZ.jpg,1990,167
8478097732,Gràcies per la propina (Columna),Ferran Torrent,http://images.amazon.com/images/P/8478097732.01.LZZZZZZZ.jpg,1995,167
8478098267,El dia que es va cremar el Liceu (La primera Columna),Joan Agut,http://images.amazon.com/images/P/8478098267.01.LZZZZZZZ.jpg,1995,167
8478800336,Cómo ser una mujer y no morir en el intento (Colección El Papagayo),Carmen Rico-Godoy,http://images.amazon.com/images/P/8478800336.01.LZZZZZZZ.jpg,1990,856
8478884963,Una casa en Irlanda,Maeve Binchy,http://images.amazon.com/images/P/8478884963.01.LZZZZZZZ.jpg,1999,16
8483002523,La mirada del tafur (Col¨lecció clàssica),Ferran Torrent,http://images.amazon.com/images/P/8483002523.01.LZZZZZZZ.jpg,1997,167
8486433193,Amorrada al piló (Columna),Maria Jaén,http://images.amazon.com/images/P/8486433193.01.LZZZZZZZ.jpg,1986,167
1853260622,War and Peace (Wordsworth Classics),Leo Tolstoy,http://images.amazon.com/images/P/1853260622.01.LZZZZZZZ.jpg,1997,160
1857938011,A-Z of Behaving Badly,Simon Nye,http://images.amazon.com/images/P/1857938011.01.LZZZZZZZ.jpg,1996,1200
0060804157,He Understanding Masculine Psychology,Robert A Johnson,http://images.amazon.com/images/P/0060804157.01.LZZZZZZZ.jpg,1977,164
8466601090,Las DOS Muertes De Gardel (Ficcionario),Horacio Vazquez-Rial,http://images.amazon.com/images/P/8466601090.01.LZZZZZZZ.jpg,2002,857
0345297709,Centaur Aisle,Piers Anthony,http://images.amazon.com/images/P/0345297709.01.LZZZZZZZ.jpg,1982,1181
0345313097,Crewel Lye,Piers Anthony,http://images.amazon.com/images/P/0345313097.01.LZZZZZZZ.jpg,1985,1181
044021145X,The Firm,John Grisham,http://images.amazon.com/images/P/044021145X.01.LZZZZZZZ.jpg,1992,17
0449212084,Murder at the Kennedy Center (Capital Crime Mysteries),Margaret Truman,http://images.amazon.com/images/P/0449212084.01.LZZZZZZZ.jpg,1990,858
0553582682,"Guinness World Records 2000 (Guinness Book of Records, 2000)",Nic Kynaston,http://images.amazon.com/images/P/0553582682.01.LZZZZZZZ.jpg,2000,1017
0866119566,Oliver Twist (Great Illustrated Classics),Charles Dickens,http://images.amazon.com/images/P/0866119566.01.LZZZZZZZ.jpg,1989,174
1561561428,Frankenstein (Illustrated Classics Series),Mary Wollstonecraft Shelley,http://images.amazon.com/images/P/1561561428.01.LZZZZZZZ.jpg,1992,501
0553210092,The Scarlet Letter,NATHANIEL HAWTHORNE,http://images.amazon.com/images/P/0553210092.01.LZZZZZZZ.jpg,1965,499
0553258524,Dragonsong (Harper Hall Trilogy),Anne McCaffrey,http://images.amazon.com/images/P/0553258524.01.LZZZZZZZ.jpg,1977,499
1569471096,Was It Something I Said?,Valerie Block,http://images.amazon.com/images/P/1569471096.01.LZZZZZZZ.jpg,1998,674
0316168815,The Lovely Bones,Alice Sebold,http://images.amazon.com/images/P/0316168815.01.LZZZZZZZ.jpg,2004,6
014023828X,The Tortilla Curtain,T. Coraghessan Boyle,http://images.amazon.com/images/P/014023828X.01.LZZZZZZZ.jpg,1996,3
0345424719,A Widow for One Year,JOHN IRVING,http://images.amazon.com/images/P/0345424719.01.LZZZZZZZ.jpg,1999,1181
0375726403,Empire Falls,Richard Russo,http://images.amazon.com/images/P/0375726403.01.LZZZZZZZ.jpg,2002,667
0385503857,Oryx and Crake,Margaret Atwood,http://images.amazon.com/images/P/0385503857.01.LZZZZZZZ.jpg,2003,675
0425156842,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,http://images.amazon.com/images/P/0425156842.01.LZZZZZZZ.jpg,1997,483
0440226104,Black and Blue,ANNA QUINDLEN,http://images.amazon.com/images/P/0440226104.01.LZZZZZZZ.jpg,1999,157
0452277337,Le Divorce (William Abrahams Book),Diane Johnson,http://images.amazon.com/images/P/0452277337.01.LZZZZZZZ.jpg,1997,168
0553802488,The Face,DEAN KOONTZ,http://images.amazon.com/images/P/0553802488.01.LZZZZZZZ.jpg,2003,499
0671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg,1998,323
0767903579,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah,http://images.amazon.com/images/P/0767903579.01.LZZZZZZZ.jpg,1999,1031
0805063897,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,http://images.amazon.com/images/P/0805063897.01.LZZZZZZZ.jpg,2002,502
0679777431,"The Game of Kings (Lymond Chronicles, 1)",DOROTHY DUNNETT,http://images.amazon.com/images/P/0679777431.01.LZZZZZZZ.jpg,1997,7
0553285343,"RUSSIA HOUSE, THE",JOHN LE CARRE,http://images.amazon.com/images/P/0553285343.01.LZZZZZZZ.jpg,1990,499
0671002481,The First Wives Club Movie Tie In,Olivia Goldsmith,http://images.amazon.com/images/P/0671002481.01.LZZZZZZZ.jpg,1996,323
0842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,http://images.amazon.com/images/P/0842329129.01.LZZZZZZZ.jpg,1996,324
0345451260,Househusband,AD HUDLER,http://images.amazon.com/images/P/0345451260.01.LZZZZZZZ.jpg,2002,1181
0380973545,Letters from a Nut,Ted L. Nancy,http://images.amazon.com/images/P/0380973545.01.LZZZZZZZ.jpg,1999,503
0786868015,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon,http://images.amazon.com/images/P/0786868015.01.LZZZZZZZ.jpg,2001,661
0440235057,Be Cool,Elmore Leonard,http://images.amazon.com/images/P/0440235057.01.LZZZZZZZ.jpg,2000,1190
0060915544,The Bean Trees,Barbara Kingsolver,http://images.amazon.com/images/P/0060915544.01.LZZZZZZZ.jpg,1989,1021
0060932759,Daughter of Fortune,Isabel Allende,http://images.amazon.com/images/P/0060932759.01.LZZZZZZZ.jpg,2000,1021
0312195516,The Red Tent (Bestselling Backlist),Anita Diamant,http://images.amazon.com/images/P/0312195516.01.LZZZZZZZ.jpg,1998,859
039914739X,Isle of Dogs,Patricia Daniels Cornwell,http://images.amazon.com/images/P/039914739X.01.LZZZZZZZ.jpg,2001,333
067153484X,The Music Box,Andrea Kane,http://images.amazon.com/images/P/067153484X.01.LZZZZZZZ.jpg,1998,323
0380728273,Liberty Falling (Anna Pigeon Mysteries (Paperback)),Nevada Barr,http://images.amazon.com/images/P/0380728273.01.LZZZZZZZ.jpg,2000,488
8433914545,El Palacio de La Luna,Paul Auster,http://images.amazon.com/images/P/8433914545.01.LZZZZZZZ.jpg,1996,676
8484509141,Mientras Escribo,Stephen King,http://images.amazon.com/images/P/8484509141.01.LZZZZZZZ.jpg,2002,1019
1559703237,Trying to Save Piggy Sneed,John Irving,http://images.amazon.com/images/P/1559703237.01.LZZZZZZZ.jpg,1996,1032
3596214629,"Herr Der Fliegen (Fiction, Poetry and Drama)",Golding,http://images.amazon.com/images/P/3596214629.01.LZZZZZZZ.jpg,,504
0060188731,Bel Canto,Ann Patchett,http://images.amazon.com/images/P/0060188731.01.LZZZZZZZ.jpg,2001,1186
0140374248,James and the Giant Peach,Roald Dahl,http://images.amazon.com/images/P/0140374248.01.LZZZZZZZ.jpg,2000,677
0142001740,The Secret Life of Bees,Sue Monk Kidd,http://images.amazon.com/images/P/0142001740.01.LZZZZZZZ.jpg,2003,3
0312995423,Digital Fortress : A Thriller,Dan Brown,http://images.amazon.com/images/P/0312995423.01.LZZZZZZZ.jpg,2003,660
0380704587,The Ladies of Missalonghi,Colleen McCullough,http://images.amazon.com/images/P/0380704587.01.LZZZZZZZ.jpg,1988,488
0380815923,Blackberry Wine : A Novel,Joanne Harris,http://images.amazon.com/images/P/0380815923.01.LZZZZZZZ.jpg,2001,1021
0385416342,The Firm,John Grisham,http://images.amazon.com/images/P/0385416342.01.LZZZZZZZ.jpg,1991,170
038542471X,The Client,John Grisham,http://images.amazon.com/images/P/038542471X.01.LZZZZZZZ.jpg,1993,170
0425098109,Thieves of Light (Photon : the Ultimate Game on Planet Earth),Michael Hudson,http://images.amazon.com/images/P/0425098109.01.LZZZZZZZ.jpg,1987,483
0449005410,Horse Heaven (Ballantine Reader's Circle),Jane Smiley,http://images.amazon.com/images/P/0449005410.01.LZZZZZZZ.jpg,2001,1181
0515128554,Heart of the Sea (Irish Trilogy),Nora Roberts,http://images.amazon.com/images/P/0515128554.01.LZZZZZZZ.jpg,2000,334
067103619X,Lake News,Barbara Delinsky,http://images.amazon.com/images/P/067103619X.01.LZZZZZZZ.jpg,2000,323
0743411269,An Accidental Woman,Barbara Delinsky,http://images.amazon.com/images/P/0743411269.01.LZZZZZZZ.jpg,2003,175
0743470389,The Snow Garden,Christopher Rice,http://images.amazon.com/images/P/0743470389.01.LZZZZZZZ.jpg,2004,486
0767905938,A Year by the Sea: Thoughts of an Unfinished Woman,Joan Anderson,http://images.amazon.com/images/P/0767905938.01.LZZZZZZZ.jpg,2000,1031
0915811537,Son Rise: The Miracle Continues,Barry Neil Kaufman,http://images.amazon.com/images/P/0915811537.01.LZZZZZZZ.jpg,1994,18
0927545373,Unveiled at Last,Bob Sjogren,http://images.amazon.com/images/P/0927545373.01.LZZZZZZZ.jpg,1988,335
1575024179,The Day I Almost Quit,Frederick J. Moody,http://images.amazon.com/images/P/1575024179.01.LZZZZZZZ.jpg,1997,678
1880185008,"Serving As Senders: How to Care for Your Missionaries While They Are Preparing to Go, While They Are on the Field, When They Return Home",Neal Pirolo,http://images.amazon.com/images/P/1880185008.01.LZZZZZZZ.jpg,1991,336
0140345809,House of Stairs,William Sleator,http://images.amazon.com/images/P/0140345809.01.LZZZZZZZ.jpg,1991,1033
0156528207,The Little Prince,Antoine de Saint-Exupéry,http://images.amazon.com/images/P/0156528207.01.LZZZZZZZ.jpg,1968,9
0380012863,Jonathan Livingston Seagull,Richard Bach,http://images.amazon.com/images/P/0380012863.01.LZZZZZZZ.jpg,1976,488
1567184294,"The Western Mysteries: An Encyclopedic Guide to the Sacred Languages &amp; Magickal Systems of the World : The Key of It All, Book II (Key of It All)",David Allen Hulse,http://images.amazon.com/images/P/1567184294.01.LZZZZZZZ.jpg,2000,860
156718796X,Astral Travel for Beginners (For Beginners),Richard Webster,http://images.amazon.com/images/P/156718796X.01.LZZZZZZZ.jpg,1998,860
1862047626,New Perspectives: Runes,Bernard King,http://images.amazon.com/images/P/1862047626.01.LZZZZZZZ.jpg,2000,19
0486281965,The Country of the Pointed Firs (Dover Thrift Editions),Sarah Orne Jewett,http://images.amazon.com/images/P/0486281965.01.LZZZZZZZ.jpg,1994,1187
1561011525,"The Practice of Prayer (New Church's Teaching Series, Vol 4)",Margaret Guenther,http://images.amazon.com/images/P/1561011525.01.LZZZZZZZ.jpg,1998,1034
1877727083,Vertical Poetry: Recent Poems,Roberto Juarroz,http://images.amazon.com/images/P/1877727083.01.LZZZZZZZ.jpg,1992,176
0486206173,Rubinstein's Chess Masterpieces,Akiba Rubinstein,http://images.amazon.com/images/P/0486206173.01.LZZZZZZZ.jpg,1941,1187
0312278586,The Nanny Diaries: A Novel,Emma McLaughlin,http://images.amazon.com/images/P/0312278586.01.LZZZZZZZ.jpg,2002,660
8845229041,Biblioteca Universale Rizzoli: Sulla Sponda Del Fiume Piedra,P Coelho,http://images.amazon.com/images/P/8845229041.01.LZZZZZZZ.jpg,,505
887641486X,I Giorni Dell'abbandono,Elena Ferrante,http://images.amazon.com/images/P/887641486X.01.LZZZZZZZ.jpg,2002,861
0312288115,Confessions of a Sociopathic Social Climber : The Katya Livingston Chronicles (Katya Livingston Chronicles (Hardcover)),Adele Lang,http://images.amazon.com/images/P/0312288115.01.LZZZZZZZ.jpg,2002,862
0380710218,Postmortem,Patricia Daniels Cornwell,http://images.amazon.com/images/P/0380710218.01.LZZZZZZZ.jpg,1993,845
0515118656,The Cove,Catherine Coulter,http://images.amazon.com/images/P/0515118656.01.LZZZZZZZ.jpg,1996,334
0671673688,While My Pretty One Sleeps,Mary Higgins Clark,http://images.amazon.com/images/P/0671673688.01.LZZZZZZZ.jpg,1990,323
1561672033,Antipodes 10,John Pascal,http://images.amazon.com/images/P/1561672033.01.LZZZZZZZ.jpg,1995,679
0425178242,Kick Ass: Selected Columns of Carl Hiaasen,Carl Hiaasen,http://images.amazon.com/images/P/0425178242.01.LZZZZZZZ.jpg,2001,483
0618173870,Everything Is Illuminated: A Novel,Jonathan Safran Foer,http://images.amazon.com/images/P/0618173870.01.LZZZZZZZ.jpg,2002,506
0156027321,Life of Pi,Yann Martel,http://images.amazon.com/images/P/0156027321.01.LZZZZZZZ.jpg,2003,863
0385721420,Three Junes,JULIA GLASS,http://images.amazon.com/images/P/0385721420.01.LZZZZZZZ.jpg,2003,1022
0451202341,Back Roads,Tawni O'Dell,http://images.amazon.com/images/P/0451202341.01.LZZZZZZZ.jpg,2001,484
0743418190,In Her Shoes : A Novel,Jennifer Weiner,http://images.amazon.com/images/P/0743418190.01.LZZZZZZZ.jpg,2002,177
0385335407,The Kiss,Danielle Steel,http://images.amazon.com/images/P/0385335407.01.LZZZZZZZ.jpg,2001,1025
0965746828,Home Spun: A Collection,Leon Hale,http://images.amazon.com/images/P/0965746828.01.LZZZZZZZ.jpg,1997,1201
0060923245,Sweet Hereafter Movie Tie-In : A Novel,Russell Banks,http://images.amazon.com/images/P/0060923245.01.LZZZZZZZ.jpg,1992,1021
0060913509,In Country RI,Bobbie Ann Mason,http://images.amazon.com/images/P/0060913509.01.LZZZZZZZ.jpg,1986,1021
0553272837,Brazen Virtue,Nora Roberts,http://images.amazon.com/images/P/0553272837.01.LZZZZZZZ.jpg,1996,1017
0440225078,Ghost Moon,Karen Robards,http://images.amazon.com/images/P/0440225078.01.LZZZZZZZ.jpg,2001,1190
0425181111,Strangers,Dean R. Koontz,http://images.amazon.com/images/P/0425181111.01.LZZZZZZZ.jpg,2002,483
0380732688,Milk and Honey (Peter Decker/Rina Lazarus Novels),Faye Kellerman,http://images.amazon.com/images/P/0380732688.01.LZZZZZZZ.jpg,2002,488
0140286276,The Deep End of the Ocean (Oprah's Book Club),Jacquelyn Mitchard,http://images.amazon.com/images/P/0140286276.01.LZZZZZZZ.jpg,1999,3
0812524853,Burning Water (Burning Water),Mercedes Lackey,http://images.amazon.com/images/P/0812524853.01.LZZZZZZZ.jpg,1992,496
193072229X,MoveOn's 50 Ways to Love Your Country: How to Find Your Political Voice and Become a Catalyst for Change,Moveon,http://images.amazon.com/images/P/193072229X.01.LZZZZZZZ.jpg,2004,864
1400077826,Cold Mountain (MTI) (Vintage Contemporaries),CHARLES FRAZIER,http://images.amazon.com/images/P/1400077826.01.LZZZZZZZ.jpg,2003,7
0446394521,Daisy Fay and the Miracle Man,Fannie Flagg,http://images.amazon.com/images/P/0446394521.01.LZZZZZZZ.jpg,1992,1020
0590021117,Little House On the Prairie,Laura Ingall Wilder,http://images.amazon.com/images/P/0590021117.01.LZZZZZZZ.jpg,,680
068484267X,Angela's Ashes: A Memoir,Frank McCourt,http://images.amazon.com/images/P/068484267X.01.LZZZZZZZ.jpg,1999,482
0553578693,The Next Accident,LISA GARDNER,http://images.amazon.com/images/P/0553578693.01.LZZZZZZZ.jpg,2002,499
0345413377,"The Amber Spyglass (His Dark Materials, Book 3)",PHILIP PULLMAN,http://images.amazon.com/images/P/0345413377.01.LZZZZZZZ.jpg,2001,495
0345413369,"The Subtle Knife (His Dark Materials, Book 2)",PHILIP PULLMAN,http://images.amazon.com/images/P/0345413369.01.LZZZZZZZ.jpg,1998,495
0679893105,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,http://images.amazon.com/images/P/0679893105.01.LZZZZZZZ.jpg,1998,851
0451184718,The Rosewood Casket,Sharyn McCrumb,http://images.amazon.com/images/P/0451184718.01.LZZZZZZZ.jpg,1997,484
0060938455,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,http://images.amazon.com/images/P/0060938455.01.LZZZZZZZ.jpg,2002,1021
